,Surface Water (Total number),Flowing Water (Total number),Stagnant Water (Total number),Sediment (Total number)
Run_360,0.28149556503308404,59845.39241136761,8774.193938119386,4942.336404422486
Run_361,0.11265813119176969,59828.1443204313,10747.717881898123,4162.553931925011
Run_362,0.11265813116397234,59828.144329671464,10795.824219403035,5199.556427648753
Run_363,0.11265813119321241,59828.14432087061,10781.759853139469,4879.8343541342465
Run_364,0.11265672407317087,59827.67943674984,10889.705875188467,4171.797739403852
Run_365,0.2996415063518873,59837.64568291073,7709.1500848826145,4017.3851229054826
Run_366,0.11271000771584892,59837.53687638069,11193.580880937976,3754.2641387100957
Run_367,0.007825254790223925,4368.614466979609,12379470365.34667,15071570498.281313
Run_368,0.11265813119176969,59828.1443204313,10747.717881898123,4162.553931925011
Run_369,0.0009307194927677491,3142.588209180873,354816.7770806089,2773043.357136378
Run_370,0.0009307194927677491,3142.588209180873,354816.7770806089,2773043.357136378
Run_371,0.000930720108576027,3142.588194285612,354816.660671681,2773042.1997222197
Run_372,0.0009307201158228275,3142.588196434173,354816.67666606384,2773042.383942313
Run_373,0.0009307195007793393,3142.5882129286183,354960.9605224942,2773009.885345122
Run_374,0.000925271587247255,3140.9877509536445,347991.5667496894,2773909.145602732
Run_375,0.0010955373462925172,3205.747673719423,708502.818940673,3562534.1509686327
Run_376,0.000699699939695251,3091.416474914537,7449530.526802426,41841644.390452765
Run_377,0.0008140017080636078,3141.254521425296,21989394.52471055,89268922.88113908
Run_378,0.0008140063003061787,3141.2559393585725,21989395.354014736,89268925.3591875
Run_379,0.0008140056840765331,3141.255756628013,21989395.250617594,89268925.0622227
Run_380,0.0008140009451014786,3141.2541016826895,21970485.47467434,89273477.26856245
Run_381,0.0008155652031256699,3141.3835664105404,22390410.33291187,89203103.44695386
Run_382,0.000699107643725098,3091.3670868989548,7309755.884184925,41858783.06348981
Run_383,0.001085995233352283,3202.9308001466648,695975.3439821261,3564498.254483804
Run_384,0.0008140017080636078,3141.254521425296,21989394.52471055,89268922.88113908
Run_385,150788.73602844428,4659.410555295151,655.0724864265777,86037.97302503181
Run_386,150788.73602844428,4659.410555295151,655.0724864265777,86037.97302503181
Run_387,150788.73601871327,4659.410555431728,684.8041508309364,92317.20619286345
Run_388,150788.7360285911,4659.410555028877,602.5452338224774,74480.82501496862
Run_389,150788.73775904442,4659.408806149112,655.0705340400302,86037.95371321676
Run_390,0.0009409125523849204,3184.849232565684,48096287.961075105,144018560.20398378
Run_391,102659.58470581402,4058.464365160776,362.6027067949893,35336.83091947123
Run_392,1.7818598897855145,59854.103357230524,1631.501355146917,5459.924489443889
Run_393,0.1126092174097372,59783.87937671857,28864.857605867914,6265.7212679498925
Run_394,0.11260921742071668,59783.879377874946,28765.45962581825,5742.720152392667
Run_395,0.11260921743660754,59783.87938563059,28910.345950607552,6518.537001351412
Run_396,0.11260326230928668,59781.67836335378,29392.41438132629,6349.1208452896435
Run_397,1.9642827417939202,59869.37866799744,5343.439839581719,4119.004137163149
Run_398,0.11242174576203566,59737.494078192925,33076.414619636096,8470.736473587884
Run_399,0.0007027379725801457,3091.652157589459,8399424.54516449,41740085.850937046
Run_400,0.1126092174097372,59783.87937671857,28864.857605867914,6265.7212679498925
Run_401,0.11241332770032772,59726.087284726986,37476.10932349621,9442.420270182572
Run_402,0.11241332770032772,59726.087284726986,37476.10932349621,9442.420270182572
Run_403,0.11241332770088575,59726.087284054665,37442.34457060787,9298.836245454115
Run_404,0.11241332770158761,59726.087284720306,37473.8956395105,9432.957292585668
Run_405,0.11240761652538829,59722.536080443766,37957.089324304914,9418.722513850193
Run_406,7.331798376432815,59862.37521513489,494.94442301123786,5249.383580002259
Run_407,0.11231872223597222,59701.17688767555,39883.948269999506,10760.190122484879
Run_408,0.0011152860637579814,3211.554354788125,724651.3687836159,3560922.4757858114
Run_409,53766.43028185345,11865.69848370855,333.1739571209331,3771.4531743041143
Run_410,53766.43027632314,11865.698483619417,335.99578578434017,3897.5961031246525
Run_411,53766.430277662934,11865.698483652173,333.6830375898786,3794.148403799185
Run_412,53766.430908286704,11865.69787640345,333.17301249010154,3771.4417559482285
Run_413,0.0012482580676808064,3262.511966058,1109057.600410321,4280126.268511698
Run_414,51237.67614340826,13066.267402655627,318.8324567401061,2895.878100778638
Run_415,9.720043948618803,59849.24051328472,475.66139957557925,5764.993534193577
Run_416,53766.43028185345,11865.69848370855,333.1739571209331,3771.4531743041143
Run_417,0.0013060365607426695,3469.3240729294453,647305173.7464371,4299382923.476299
Run_418,0.0013060365607426695,3469.3240729294453,647305173.7464371,4299382923.476299
Run_419,0.0012914603979973266,3459.5655660716366,134817148.74325034,1281040614.107238
Run_420,0.0013107796331064102,3471.0785082204193,647646441.1448038,4302705318.245217
Run_421,0.0013059177162657197,3469.24492363171,642845003.6027517,4300633011.976363
Run_422,0.0017441652202420525,3511.317038267994,1320653547.156008,4024806260.0779715
Run_423,0.0019605061261275102,3748.8196385694723,2924706785.1294055,13931695376.964588
Run_424,0.07892520710292104,46500.32005831738,89749.14555001841,571339.132094407
Run_425,0.1068933614420316,57492.180861619665,93979.76768817942,97590.91048871052
Run_426,0.10689336160882769,57492.18096906331,100034.40109807898,121159.55558222294
Run_427,0.10689336134574344,57492.18078583801,87957.54820439038,74918.00098399258
Run_428,0.10689339974299575,57492.18598889449,94329.09855603855,97532.10501135168
Run_429,0.07223262977263897,43789.2596091966,84573.69691036774,588453.8386267134
Run_430,0.10802315193687563,57963.41458360979,88079.40743342567,77869.02431174116
Run_431,0.0027535353712911125,3789.067036107536,3758637064.5651917,9553922959.649303
Run_432,0.1068933614420316,57492.180861619665,93979.76768817942,97590.91048871052
Run_433,0.09858453201398501,54264.597252320964,108171.03518006537,278154.0153594961
Run_434,0.09858453201398501,54264.597252320964,108171.03518006537,278154.0153594961
Run_435,0.09858453203750663,54264.59726730699,108132.96729624993,277915.99962741026
Run_436,0.09858453201642954,54264.59725895368,107758.84338045801,275577.5379110021
Run_437,0.09858459048124014,54264.60439831284,108530.21701739491,278081.79746907996
Run_438,0.07255553624918455,43921.041748848394,101031.83879037575,722344.3854067527
Run_439,0.10267281503701463,55903.113677653295,96282.72272176752,195461.26670067778
Run_440,0.0010548293153024159,3226.7192685458867,53980890.92133784,139021695.0437644
Run_441,0.000697941848324542,3091.2680696378056,7037915.0852288185,41896807.72164259
Run_442,0.0006979452209858099,3091.2691591289567,7037916.273021113,41896814.60083065
Run_443,0.0006979551184052039,3091.272970717444,7037918.995722341,41896829.37438426
Run_444,0.0006979407861113024,3091.267502891032,7011747.019071095,41903492.70449315
Run_445,0.0007889510680313121,3138.8215286444392,10093152.225213066,40757194.74454138
Run_446,0.0009181861793551893,3183.038856723191,41128048.32879523,145223752.779056
Run_447,0.08283233093980993,48080.410145439295,93197.376612181,533343.3833568445
Run_448,0.000697941848324542,3091.2680696378056,7037915.0852288185,41896807.72164259
Run_449,0.000703433431092406,3091.7214285278683,8622740.394506285,41730482.72289906
Run_450,0.000703433431092406,3091.7214285278683,8622740.394506285,41730482.72289906
Run_451,0.0007034097416084938,3091.713622089272,8622699.621478638,41730261.052786306
Run_452,0.0007034428186325769,3091.7244940204673,8622745.657411968,41730507.93120124
Run_453,0.0007034324087008268,3091.72083892437,8595072.32589187,41737723.67293975
Run_454,0.0006957353863076722,3091.086089346662,6591884.878494539,41963591.824611016
Run_455,0.0008255641361689249,3142.196324511524,25333709.689122014,88813519.97290733
Run_456,0.000703433431092406,3091.7214285278683,8622740.394506285,41730482.72289906
Run_457,0.0008051482218133717,3140.4997367721994,19555619.441545524,89720519.29319002
Run_458,0.0008051921060528036,3140.513740332199,19555652.319740735,89720679.32497332
Run_459,0.0008051128543803891,3140.4880482978188,19555541.30707061,89720084.07165535
Run_460,0.0008051545606513893,3140.503369210591,19729174.486589294,89680676.01930937
Run_461,0.0008255319489379027,3142.1846364751964,25183614.511405397,88851198.82319576
Run_462,0.0006957277748595054,3091.0834504876348,6572249.713780725,41968510.67196826
Run_463,0.0008051482218133717,3140.4997367721994,19555619.441545524,89720519.29319002
Run_464,0.0008051482218133717,3140.4997367721994,19555619.441545524,89720519.29319002
Run_465,0.06677032164233093,41524.31409767319,87881.4952226916,728028.0664335607
Run_466,0.06677032164233093,41524.31409767319,87881.4952226916,728028.0664335607
Run_467,0.06677032160392937,41524.314086682905,86890.58938568652,715552.8131034564
Run_468,0.06677032185540528,41524.31423717132,93546.79902723759,800512.1106374345
Run_469,0.06677028945363063,41524.309564754534,87623.37224787337,728066.5198729478
Run_470,0.0981757483646962,54135.79757933408,98100.27170348458,246083.34921668758
Run_471,0.07405370168239396,44508.68478789433,85080.02912443613,612121.6548093371
Run_472,0.1121653083770246,59629.6000124031,50328.54286732562,11544.265395033024
Run_473,0.11268170974503132,59811.56570268649,22542.172060104673,5676.878086684744
Run_474,0.11268170973612696,59811.565695538986,22545.0637330388,5700.249445928624
Run_475,0.11268170973196227,59811.56569297958,22410.380283203423,4690.180080581885
Run_476,0.1126859649707742,59813.14027754647,22107.07126768331,5625.162745250737
Run_477,0.11232612248757955,59675.870527859886,47235.8292523218,10794.091646518262
Run_478,0.11258559605837946,59789.77769345808,24102.591191868618,6800.9771617481965
Run_479,0.10095947242290189,55239.31263842608,95975.79159357683,221992.42859178936
Run_480,0.11268170974503132,59811.56570268649,22542.172060104673,5676.878086684744
Run_481,0.0010766648081718799,3200.1695318646307,669553.9541664284,3569506.854792645
Run_482,0.0010766648081718799,3200.1695318646307,669553.9541664284,3569506.854792645
Run_483,0.0010766639863345215,3200.1696486813084,669554.7656539541,3569515.439659519
Run_484,0.0010766649030150622,3200.169346067736,669552.6329973567,3569492.9313862748
Run_485,0.0010766668183539337,3200.1699834409997,686719.0077669924,3565853.869409778
Run_486,27528.579287162025,34358.06276223132,231.50003776813222,36026.0947048655
Run_487,0.0010766648081718799,3200.1695318646307,669553.9541664284,3569506.854792645
Run_488,0.0020167365947734574,3765.8585702561686,3058107682.844183,13921965947.021177
Run_489,832865.2041727466,5624.092140816356,3185.1488729705284,479833.42183381063
Run_490,832865.2041729653,5624.092140591093,3143.910961914136,471141.77146800904
Run_491,832865.2041825269,5624.092140971394,3205.7850863737976,484162.4421347436
Run_492,832865.1820450476,5624.1152258487555,3185.1604912205044,479833.50720691815
Run_493,0.0020197635188513845,3767.4329530691507,3123511436.2530212,13904691543.056753
Run_494,832865.2041727466,5624.092140816356,3185.1488729705284,479833.42183381063
Run_495,27528.58013169204,34358.06193397753,231.6283743984961,36059.461603678596
Run_496,832865.2041727466,5624.092140816356,3185.1488729705284,479833.42183381063
Run_497,0.11264551291364039,59822.72047140803,12469.166319695154,6435.003422102046
Run_498,0.11264551291364039,59822.72047140803,12469.166319695154,6435.003422102046
Run_499,0.1126455129304459,59822.720479705145,12461.774341165532,6268.983860500569
Run_500,0.11264551295451693,59822.72048367311,12472.669112220565,6514.290895625989
Run_501,0.1126384101427338,59820.33679793272,13178.560095994819,6498.565263044308
Run_502,0.11231107040729664,59695.6745788947,40610.294623887654,10641.268022289672
Run_503,0.11264551291364039,59822.72047140803,12469.166319695154,6435.003422102046
Run_504,0.009626184557982169,11841.3517985455,606571.4616221695,2284815.116229574
Run_505,0.0012343105349828256,3258.402930664243,1092591.1463634584,4282585.485675757
Run_506,0.0012343089985331003,3258.4031782546776,1092592.6032806204,4282599.519367551
Run_507,0.0012343078896311897,3258.4019466873247,1092584.6642565485,4282526.968553407
Run_508,0.0012343116386440765,3258.403194863462,1102616.2183215907,4280455.0593860885
Run_509,0.009626183452348145,11841.35180221572,604839.5845821074,2285652.1398195103
Run_510,0.0012343105349828256,3258.402930664243,1092591.1463634584,4282585.485675757
Run_511,0.11229584029150513,59690.29995312449,41484.429665828655,10930.398413660352
Run_512,0.0012343105349828256,3258.402930664243,1092591.1463634584,4282585.485675757
Run_513,0.0011404619604441551,3230.406270043827,962603.9729529057,4291995.112100408
Run_514,0.0011404619604441551,3230.406270043827,962603.9729529057,4291995.112100408
Run_515,0.0011404713410012493,3230.409740513583,965164.1227155019,4304702.207787061
Run_516,0.0011404723745894333,3230.410084610572,965167.6079052537,4304734.422976324
Run_517,0.0011404607950132996,3230.405669033581,930196.7335346265,4298350.045830172
Run_518,52276.05585876763,12993.035587201854,449.8426010550104,14705.04445629655
Run_519,0.0010371808277879855,3188.3999104061895,631631.1149641707,3565511.7736877976
Run_520,0.0009087422159370219,3182.081687566761,38839105.87241955,144195343.3916716
Run_521,129427.91005622459,4002.5810937313445,564.5303325417531,18319.491757310985
Run_522,129427.91005656369,4002.5810936683965,552.8378254781916,17202.358904592926
Run_523,129427.91005624346,4002.581093645444,548.8202932528728,16817.407715989466
Run_524,129427.90994099708,4002.581214539187,564.5305067984613,18319.49355182945
Run_525,0.0008059151554179818,3140.5801661910746,19685423.114927534,89698209.82246356
Run_526,152128.38242357274,4233.870277524604,773.5498811570052,29321.958626635882
Run_527,49688.78474626163,14313.614745685136,463.1713339041344,15174.918908527636
Run_528,129427.91005622459,4002.5810937313445,564.5303325417531,18319.491757310985
Run_529,0.11267953955600404,59810.88915449292,22854.88341905625,5860.669294817895
Run_530,0.11267953955600404,59810.88915449292,22854.88341905625,5860.669294817895
Run_531,0.11267953955550614,59810.88915415505,22837.91659212073,5725.944894335596
Run_532,0.11267953955645356,59810.88915463783,22857.19942414956,5879.222885896841
Run_533,0.11268718871216794,59813.703961777406,22072.02163698294,5765.128437366151
Run_534,0.11258628189974289,59775.3013955028,30887.126455737212,7011.300602742915
Run_535,0.1125079702873848,59771.25351620173,26021.25691026773,7910.230161820674
Run_536,0.11267953955600404,59810.88915449292,22854.88341905625,5860.669294817895
Run_537,0.1123927925686764,59726.96425369745,35187.213947013195,9349.245162296673
Run_538,0.1123927925851667,59726.96425290494,35212.367957535454,9483.675920559985
Run_539,0.11239279251111893,59726.96423337824,35170.041101661904,9258.278143694273
Run_540,0.11237265613552093,59719.93264925971,36499.63584431434,9655.671974426536
Run_541,0.11252322281012372,59776.49402621097,24759.822191134877,7622.550553502652
