,Surface Water (Total number),Flowing Water (Total number),Stagnant Water (Total number),Sediment (Total number),,,,,
Run_401,0.112134987,59644.97945,45732.49632,9253.7537,,,,,
Run_402,0.112403558,59723.28505,37218.72021,9005.75494,,,,,
Run_403,0.112134987,59644.97946,45680.44093,9118.929126,,,,,
Run_404,0.112134987,59644.97946,45729.08478,9244.876521,,,,,
Run_405,0.112134987,59644.97945,45732.49632,9253.7537,,,,,
Run_406,11.59038077,59830.09628,453.9625494,4815.954963,,,,,
Run_407,0.112026556,59616.27508,47818.31379,10297.73195,,,,,
Run_408,0.001057975,3194.785975,354841.7098,1987327.381,,,,,
Run_409,57556.51222,8694.718194,360.3548146,4034.328396,,,,,
Run_410,54295.09463,11415.68001,338.0530879,3920.053455,,,,,
Run_411,54295.09465,11415.68002,335.7112296,3815.617771,,,,,
Run_412,54295.09464,11415.68002,335.1958762,3792.708754,,,,,
Run_413,0.001239304,3259.903009,1040586.561,3947787.851,,,,,
Run_414,51808.74769,12560.02781,319.4772033,2903.108362,,,,,
Run_415,10.7700437,59845.08301,468.5265202,5678.287085,,,,,
Run_416,54295.09464,11415.68002,335.1958762,3792.708754,,,,,
Run_417,0.001300778,3466.535364,483174743.2,3195012376,,,,,
Run_418,0.001290356,3461.847721,202626986.2,1392226123,,,,,
Run_419,0.001290045,3459.295401,96335127.68,959175892.8,,,,,
Run_420,0.00130437,3467.875642,483533219,3198247164,,,,,
Run_421,0.001300778,3466.535364,483174743.2,3195012376,,,,,
Run_422,0.001691148,3502.346834,997287940.8,3008887661,,,,,
Run_423,0.001937422,3736.171964,2183182614,10235102260,,,,,
Run_424,0.076584166,45552.86814,87643.71588,559381.7947,,,,,
Run_425,0.106331199,57286.02309,94249.07994,96817.48518,,,,,
Run_426,0.104528202,56620.15996,99746.70197,117295.8554,,,,,
Run_427,0.104528201,56620.15977,87263.82259,72928.5631,,,,,
Run_428,0.104528201,56620.15985,93439.67502,94749.82454,,,,,
Run_429,0.061746331,39430.36442,74892.49448,533375.3606,,,,,
Run_430,0.106092465,57254.58439,87962.77335,75972.32127,,,,,
Run_431,0.00242718,3743.116763,1199490345,2998397230,,,,,
Run_432,0.104528201,56620.15985,93439.67502,94749.82454,,,,,
Run_433,0.084377291,48762.45689,95274.5484,242715.3299,,,,,
Run_434,0.06983552,42896.11049,79831.41957,210149.6818,,,,,
Run_435,0.084377291,48762.45689,95241.74236,242531.5363,,,,,
Run_436,0.084377291,48762.45688,94918.50162,240721.5087,,,,,
Run_437,0.084377291,48762.45689,95274.5484,242715.3299,,,,,
Run_438,0.04590635,32541.80171,67912.31788,522389.6204,,,,,
Run_439,0.092014289,51812.71645,88895.0127,176959.3584,,,,,
Run_440,0.000934875,3183.747463,6413422.585,16815078.71,,,,,
Run_441,0.000687483,3090.347318,705503.2288,6088052.545,,,,,
Run_442,0.00067834,3089.624394,125539.624,1912960.21,,,,,
Run_443,0.000678339,3089.624462,125539.6984,1912960.939,,,,,
Run_444,0.00067834,3089.624375,125539.586,1912959.9,,,,,
Run_445,0.000696575,3091.056751,242368.6057,1910635.841,,,,,
Run_446,0.00083797,3176.070886,621524.9282,4453775.753,,,,,
Run_447,0.040259073,29836.05024,51558.73036,325968.4456,,,,,
Run_448,0.00067834,3089.624375,125539.586,1912959.9,,,,,
Run_449,0.000693094,3090.784152,402975.1737,3235673.127,,,,,
Run_450,0.000699394,3091.299562,2196397.33,11856441.8,,,,,
Run_451,0.000693093,3090.783769,402968.5454,3235646.693,,,,,
Run_452,0.000693094,3090.784302,402975.6328,3235675.212,,,,,
Run_453,0.000693094,3090.784152,402975.1737,3235673.127,,,,,
Run_454,0.000679278,3089.698245,252607.5433,3240734.556,,,,,
Run_455,0.000798441,3139.683294,1140418.333,5642772.124,,,,,
Run_456,0.000693094,3090.784152,402975.1737,3235673.127,,,,,
Run_457,0.000765269,3137.073075,700554.6491,5659749.96,,,,,
Run_458,0.000787725,3138.893082,4565666.829,23333682.66,,,,,
Run_459,0.000787705,3138.886622,4565606.583,23333420.25,,,,,
Run_460,0.000787714,3138.889561,4565653.494,23333628.29,,,,,
Run_461,0.000814718,3141.02872,6432287.043,23168781.14,,,,,
Run_462,0.000688812,3090.462191,1553548.211,11901841.24,,,,,
Run_463,0.000787714,3138.889561,4565653.494,23333628.29,,,,,
Run_464,0.000787714,3138.889561,4565653.494,23333628.29,,,,,
Run_465,0.059334952,38393.6691,79521.37016,674173.3081,,,,,
Run_466,0.010087543,13402.93295,21966.91896,242338.8022,,,,,
Run_467,0.059334952,38393.66908,78638.47371,663191.4522,,,,,
Run_468,0.059334952,38393.66922,84443.99649,736559.0629,,,,,
Run_469,0.059334952,38393.6691,79521.37016,674173.3081,,,,,
Run_470,0.09487664,52872.81843,95599.45464,239193.7665,,,,,
Run_471,0.067254203,41700.20244,78631.9317,574722.5654,,,,,
Run_472,0.111938768,59558.3271,55797.40406,11955.87781,,,,,
Run_473,0.112573736,59783.23398,26094.82435,5627.566758,,,,,
Run_474,0.11088793,59292.9703,65500.91752,5233.156972,,,,,
Run_475,0.11088793,59292.97026,63880.95506,4478.420841,,,,,
Run_476,0.11088793,59292.97029,65467.07774,5216.951958,,,,,
Run_477,0.108824115,58500.71954,77734.23255,11596.58032,,,,,
Run_478,0.110657596,59232.11779,66953.63688,5712.872965,,,,,
Run_479,0.059358115,38448.57447,62027.01253,149059.8516,,,,,
Run_480,0.11088793,59292.97029,65467.07774,5216.951958,,,,,
Run_481,0.000974095,3169.505073,216911.7536,1525603.451,,,,,
Run_482,0.000886072,3142.124064,86441.70043,873964.1491,,,,,
Run_483,0.000974095,3169.505113,216912.3047,1525609.339,,,,,
Run_484,0.000974095,3169.50501,216910.8548,1525593.946,,,,,
Run_485,0.000974095,3169.505073,216911.7536,1525603.451,,,,,
Run_486,37379.44414,25038.52825,156.144836,25237.60479,,,,,
Run_487,0.000974095,3169.505073,216911.7536,1525603.451,,,,,
Run_488,0.001885201,3708.634477,398693113.9,1868820849,,,,,
Run_489,832187.2302,5104.569096,2037.381993,313679.6845,,,,,
Run_490,832099.7951,5005.15778,1827.528696,210640.2854,,,,,
Run_491,832099.7951,5005.15778,1848.233619,215832.7366,,,,,
Run_492,832099.7953,5005.15778,1841.343843,214108.3632,,,,,
Run_493,0.001845419,3701.542776,75028462.64,449899760.9,,,,,
Run_494,832099.7953,5005.15778,1841.343843,214108.3632,,,,,
Run_495,44244.64219,18661.97835,156.3580691,18707.9875,,,,,
Run_496,832099.7953,5005.15778,1841.343843,214108.3632,,,,,
Run_497,0.110979149,59395.00294,52652.35557,3434.820273,,,,,
Run_498,0.112567262,59805.6257,13511.80522,6173.158015,,,,,
Run_499,0.110979149,59395.00294,52536.85443,3373.913415,,,,,
Run_500,0.110979149,59395.00294,52706.60242,3463.455797,,,,,
Run_501,0.110979149,59395.00294,52652.35557,3434.820273,,,,,
Run_502,0.108598596,58483.91975,77237.23252,9404.869385,,,,,
Run_503,0.110979149,59395.00294,52652.35557,3434.820273,,,,,
Run_504,0.001262475,3267.746846,37429.3043,238832.3397,,,,,
Run_505,0.000711306,3088.231888,12082.7191,239676.8057,,,,,
Run_506,0.001197623,3247.63476,789812.6083,3179313.556,,,,,
Run_507,0.001197622,3247.633847,789805.2869,3179248.091,,,,,
Run_508,0.001197624,3247.634577,789811.252,3179300.918,,,,,
Run_509,0.00748974,10189.52587,483085.8286,1851199.046,,,,,
Run_510,0.001197624,3247.634577,789811.252,3179300.918,,,,,
Run_511,0.112182017,59659.12207,44191.19073,10558.1266,,,,,
Run_512,0.001197624,3247.634577,789811.252,3179300.918,,,,,
Run_513,0.000658776,3066.554525,11392.93796,269359.6317,,,,,
Run_514,0.001132696,3228.076305,911985.4226,4065039.941,,,,,
Run_515,0.000658776,3066.554551,11465.38592,269828.9667,,,,,
Run_516,0.000658776,3066.554553,11465.47125,269830.2353,,,,,
Run_517,0.000658776,3066.554525,11392.93796,269359.6317,,,,,
Run_518,63938.86763,3443.393227,229.8019552,7347.833277,,,,,
Run_519,0.000647972,3058.169452,9323.550574,258119.5281,,,,,
Run_520,0.000792135,3172.417927,53771.39722,1016649.276,,,,,
Run_521,129292.4508,3394.609819,355.2918064,10753.73054,,,,,
Run_522,129434.5872,3989.816794,557.0887368,17297.76423,,,,,
Run_523,129434.5872,3989.816794,553.089638,16913.26282,,,,,
Run_524,129434.5872,3989.816794,568.7207456,18413.03815,,,,,
Run_525,0.000804923,3140.482562,18527199.74,82133534.92,,,,,
Run_526,152134.2599,4218.828504,777.1586467,29386.80703,,,,,
Run_527,50095.68152,13945.26295,464.6841479,15185.77638,,,,,
Run_528,129434.5872,3989.816794,568.7207456,18413.03815,,,,,
Run_529,0.112391241,59735.51054,31636.80558,5628.54427,,,,,
Run_530,0.112286011,59706.84099,34983.45133,5608.571657,,,,,
Run_531,0.112391241,59735.51054,31604.05755,5505.866049,,,,,
Run_532,0.112391241,59735.51054,31641.26644,5645.402384,,,,,
Run_533,0.112391241,59735.51054,31636.80558,5628.54427,,,,,
Run_534,0.112234484,59675.6569,42360.98664,7063.287657,,,,,
Run_535,0.112171734,59685.64778,34546.41455,7195.736526,,,,,
Run_536,0.112391241,59735.51054,31636.80558,5628.54427,,,,,
Run_537,0.111963263,59606.29942,47203.23437,9132.98059,,,,,
Run_538,0.11180921,59561.32448,51095.14344,9248.350258,,,,,
Run_539,0.11180921,59561.32448,50987.84675,9048.097088,,,,,
Run_540,0.11180921,59561.32448,51031.40605,9129.098738,,,,,
Run_541,0.112048414,59652.4032,38029.23995,7009.142252,,,,,
Run_542,0.112106113,59638.13085,46125.5149,7049.250686,,,,,
Run_543,0.11180921,59561.32448,51031.40605,9129.098738,,,,,
Run_544,0.11180921,59561.32448,51031.40605,9129.098738,,,,,
Run_545,832822.8644,5494.079727,2770.883464,384375.9669,,,,,
Run_546,832130.6858,4921.68048,1711.678727,154471.4463,,,,,
Run_547,832822.8644,5494.079727,2767.046578,383496.415,,,,,
Run_548,832822.8644,5494.079727,2806.024873,392399.8393,,,,,
Run_549,832822.8644,5494.079727,2770.883464,384375.9669,,,,,
Run_550,0.001939404,3731.19172,1496961311,6700407734,,,,,
Run_551,832822.8644,5494.079727,2770.883464,384375.9669,,,,,
Run_552,832822.8644,5494.079727,2770.883464,384375.9669,,,,,
Run_553,0.00194212,3732.024642,1496962207,6700411556,,,,,
Run_554,0.00181493,3700.128692,19746015.58,164259307.8,,,,,
Run_555,0.001814886,3700.114985,19745993.98,164259196.4,,,,,
Run_556,0.001814927,3700.127937,19746014.96,164259303.9,,,,,
Run_557,832130.6858,4921.68048,1723.230863,157194.2157,,,,,
Run_558,0.001814927,3700.127937,19746014.96,164259303.9,,,,,
Run_559,0.001814927,3700.127937,19746014.96,164259303.9,,,,,
Run_560,0.001814927,3700.127937,19746014.96,164259303.9,,,,,
Run_561,0.047417445,33236.40236,65723.53966,404458.8736,,,,,
Run_562,0.071888924,43671.73191,95778.2993,542769.052,,,,,
Run_563,0.047417445,33236.40236,65721.82909,404441.1093,,,,,
Run_564,0.047417445,33236.40235,65384.58185,400955.383,,,,,
Run_565,0.047417445,33236.40236,65723.53966,404458.8736,,,,,
Run_566,0.09172578,51688.85975,96956.52901,144940.892,,,,,
Run_567,0.06085024,39042.42212,69237.17045,327555.1835,,,,,
Run_568,0.000989807,3184.311341,125326.6761,890155.7712,,,,,
Run_569,0.000990458,3197.204791,92069.30358,716248.3447,,,,,
Run_570,0.002991263,6306.516103,226143.9111,1527699.523,,,,,
Run_571,0.002991262,6306.516261,226165.6146,1527816.875,,,,,
Run_572,0.002991263,6306.516098,226143.0986,1527695.293,,,,,
Run_573,0.000912362,3137.274242,205454.1125,1800853.86,,,,,
Run_574,0.002574501,5133.441385,495335.98,1856067.326,,,,,
Run_575,0.105024184,56841.0928,94232.35279,111433.5526,,,,,
Run_576,0.002991263,6306.516098,226143.0986,1527695.293,,,,,
Run_577,0.002551647,3916.414329,575419599.4,1845542510,,,,,
Run_578,0.002389173,3903.266518,8152370.239,58006644.82,,,,,
Run_579,0.002551529,3916.378225,575419563.4,1845542414,,,,,
Run_580,0.002551742,3916.44331,575419626.2,1845542579,,,,,
Run_581,0.002551647,3916.414329,575419599.4,1845542510,,,,,
Run_582,0.002591841,3918.439875,653841156.1,1840506022,,,,,
Run_583,0.001900389,3705.332351,235400156,948561310.2,,,,,
Run_584,0.111776743,59556.14899,50808.60433,8708.904288,,,,,
Run_585,0.112035142,59639.87202,41462.17043,6776.87984,,,,,
Run_586,0.110735723,59252.8669,66614.11092,6093.561717,,,,,
Run_587,0.110735723,59252.8669,66596.84724,6084.549811,,,,,
Run_588,0.110735723,59252.8669,66605.05885,6088.836212,,,,,
Run_589,0.110372725,59114.02072,71484.23299,7373.070443,,,,,
Run_590,0.11058352,59210.67943,67688.45388,6463.686144,,,,,
Run_591,0.001852322,3700.169634,4379072.707,32914911.76,,,,,
Run_592,0.110735723,59252.8669,66605.05885,6088.836212,,,,,
Run_593,49532.52775,13382.12315,18.52386911,411.0946715,,,,,
Run_594,54063.84318,9250.687043,24.20855423,537.5067258,,,,,
Run_595,49532.52776,13382.12315,18.51735272,410.6038482,,,,,
Run_596,49532.52774,13382.12315,18.56006186,413.8204462,,,,,
Run_597,49532.52775,13382.12315,18.52386911,411.0946715,,,,,
Run_598,0.000884412,3128.891501,273345.8634,2511743.214,,,,,
Run_599,49532.52775,13382.12315,18.52386911,411.0946715,,,,,
Run_600,49532.52775,13382.12315,18.52386911,411.0946715,,,,,
Run_601,0.000884412,3128.891525,273346.1057,2511746.122,,,,,
Run_602,0.000833925,3113.713,118953.0944,1435908.487,,,,,
Run_603,0.000833925,3113.712985,118952.8439,1435905.415,,,,,
Run_604,0.000833925,3113.712998,118953.062,1435908.091,,,,,
Run_605,54063.84318,9250.687043,24.24633472,540.3866132,,,,,
Run_606,0.000833925,3113.712998,118953.062,1435908.091,,,,,
Run_607,0.000833925,3113.712998,118953.062,1435908.091,,,,,
Run_608,0.000833925,3113.712998,118953.062,1435908.091,,,,,
Run_609,0.001220683,3332.811154,14881426.11,31838382.79,,,,,
Run_610,0.001360983,3396.434367,24968093.98,53392867.51,,,,,
Run_611,0.001220743,3332.829961,14881454.64,31838447.84,,,,,
Run_612,0.00122017,3332.51435,1282380.381,5596803.278,,,,,
Run_613,0.001220683,3332.811154,14881426.11,31838382.79,,,,,
Run_614,0.000806398,3140.412154,8366517.63,33923978.34,,,,,
Run_615,0.001030429,3258.902373,5835977.177,16107058.07,,,,,
Run_616,0.105855416,57132.31783,99658.61605,98327.75864,,,,,
Run_617,0.079187775,46635.89822,80492.72542,355835.4588,,,,,
Run_618,0.08410387,48604.7017,66547.25767,180954.5799,,,,,
Run_619,0.08410387,48604.70205,92055.74392,442335.7799,,,,,
Run_620,0.08410387,48604.7019,84562.99503,370246.3866,,,,,
Run_621,0.10820959,58050.65891,88717.51939,66645.21521,,,,,
Run_622,0.078162865,46222.94008,87717.76551,448446.9909,,,,,
Run_623,0.000698269,3091.21468,4355774.851,25297557.42,,,,,
Run_624,0.08410387,48604.7019,84562.99503,370246.3866,,,,,
Run_625,0.110719016,59177.5878,71942.76148,9667.992421,,,,,
Run_626,0.111524224,59438.12315,63124.03901,9652.299779,,,,,
Run_627,0.110719016,59177.58778,71080.16287,9086.789093,,,,,
Run_628,0.110719016,59177.5878,71955.81148,9676.873575,,,,,
Run_629,0.110719016,59177.5878,71942.76148,9667.992421,,,,,
Run_630,2.937636407,59686.91034,23281.17416,3339.480719,,,,,
Run_631,0.110119807,58993.44985,74297.90913,12087.20136,,,,,
Run_632,0.001268121,3458.516107,2823890.169,40905514.91,,,,,
Run_633,1221839.713,6027.831543,2711.198494,205159.7025,,,,,
Run_634,1221874.849,6184.244536,3171.848374,374794.2695,,,,,
Run_635,1221874.849,6184.244536,2970.297081,324898.5153,,,,,
Run_636,1221874.849,6184.244536,2987.989705,329360.0829,,,,,
Run_637,0.002429692,3906.815626,206993697.3,976295202.6,,,,,
Run_638,466480.6666,4061.571596,725.4713156,82670.81633,,,,,
Run_639,2.119821456,59740.62554,10600.82477,4235.168415,,,,,
Run_640,1221874.849,6184.244536,2987.989705,329360.0829,,,,,
Run_641,0.001288169,3458.854587,10358589.67,77280295.85,,,,,
Run_642,0.001269761,3458.483173,219782.724,4561645.812,,,,,
Run_643,0.001288159,3458.851383,10358586.79,77280281.22,,,,,
Run_644,0.001288107,3458.834415,10358460.62,77279759.34,,,,,
Run_645,0.001288169,3458.854587,10358589.67,77280295.85,,,,,
Run_646,466615.7255,4012.652144,785.9972417,69981.10126,,,,,
Run_647,0.002507971,3906.35035,105137603,388197768,,,,,
Run_648,0.073501069,44376.39846,75768.67109,214622.8681,,,,,
Run_649,2876.670615,56874.52412,162.0986164,5420.071274,,,,,
Run_650,6819.506923,52861.66969,81.49897837,2758.257532,,,,,
Run_651,6819.506923,52861.66969,82.09973812,2829.393739,,,,,
Run_652,6819.506923,52861.66969,81.01345866,2700.743331,,,,,
Run_653,0.028371272,24186.85073,39621.00465,163385.7561,,,,,
Run_654,4819.575911,54819.90258,132.3149771,2461.149394,,,,,
Run_655,1221916.01,5702.366006,2481.362987,101002.7722,,,,,
Run_656,6819.506923,52861.66969,81.01345866,2700.743331,,,,,
Run_657,0.059556633,38492.53048,83927.01639,700669.7467,,,,,
Run_658,0.049032164,33909.12003,70670.43452,612812.8557,,,,,
Run_659,0.059556633,38492.53048,83875.39352,700019.1701,,,,,
Run_660,0.059556633,38492.53048,84038.54527,702076.3701,,,,,
Run_661,0.059556633,38492.53048,83927.01639,700669.7467,,,,,
Run_662,0.078915725,46537.63342,94712.31868,464887.4415,,,,,
Run_663,0.059556633,38492.53048,83927.01639,700669.7467,,,,,
Run_664,0.001907108,3722.36469,1043894159,5154911377,,,,,
Run_665,0.001951848,3728.421546,1297356022,5120904633,,,,,
Run_666,0.00190369,3709.556215,428088570.8,1783082017,,,,,
Run_667,0.001903154,3709.395768,428088474.5,1783081671,,,,,
Run_668,0.00190359,3709.526505,428088556,1783081975,,,,,
Run_669,0.001860242,3706.952567,326533005.3,1792235759,,,,,
Run_670,0.00190359,3709.526505,428088556,1783081975,,,,,
Run_671,0.070393465,43075.34758,85626.28082,427873.8823,,,,,
Run_672,0.00190359,3709.526505,428088556,1783081975,,,,,
Run_673,0.000699288,3091.373955,7216625.53,40860854.66,,,,,
Run_674,0.000696934,3091.135097,3937991.838,23168049.23,,,,,
Run_675,0.000699309,3091.381089,7216634.06,40860901.3,,,,,
Run_676,0.000699298,3091.377237,7216630.894,40860884.38,,,,,
Run_677,0.000699288,3091.373955,7216625.53,40860854.66,,,,,
Run_678,0.000696435,3091.141179,6617298.174,40942893.36,,,,,
Run_679,0.000924461,3183.539171,42517122.53,141022074,,,,,
Run_680,0.112502638,59743.68364,36713.19762,7903.714868,,,,,
Run_681,0.11215827,59637.74095,48708.52882,13126.21243,,,,,
Run_682,0.111932669,59568.41227,54496.33203,13334.28565,,,,,
Run_683,0.111932669,59568.41228,54554.84153,13472.20775,,,,,
Run_684,0.111932669,59568.41228,54571.69619,13512.10368,,,,,
Run_685,0.112087337,59627.27807,47968.7704,11273.78369,,,,,
Run_686,0.112229568,59652.44202,48617.0232,9944.344516,,,,,
Run_687,0.000898841,3181.183543,20728908.54,75979928.9,,,,,
Run_688,0.111932669,59568.41228,54571.69619,13512.10368,,,,,
Run_689,0.112362847,59768.02865,12289.15103,5098.703603,,,,,
Run_690,0.112064384,59700.77835,17814.56785,4361.460918,,,,,
Run_691,0.112362847,59768.02865,12107.62451,2489.586587,,,,,
Run_692,0.112362847,59768.02865,12296.13573,5225.846669,,,,,
Run_693,0.112362847,59768.02865,12289.15103,5098.703603,,,,,
Run_694,0.112131008,59679.83662,33690.92367,6571.187687,,,,,
Run_695,0.112525748,59794.9726,15257.15348,4108.88139,,,,,
Run_696,0.007279294,5347.937669,43274172.61,21103846.08,,,,,
Run_697,0.000703065,3091.565439,1600436.773,7709331.053,,,,,
Run_698,0.000699745,3091.306137,507313.9843,3093174.601,,,,,
Run_699,0.000699728,3091.29668,128499.3242,1574963.751,,,,,
Run_700,0.000699733,3091.300356,425992.926,2852205.641,,,,,
Run_701,0.003745189,4186.923674,3873634.671,2687224.316,,,,,
Run_702,0.000926673,3183.025471,2196084.798,6987378.163,,,,,
Run_703,0.111977909,59626.51699,41506.08573,4007.245018,,,,,
Run_704,0.000699733,3091.300356,425992.926,2852205.641,,,,,
Run_705,53010.35884,9598.772716,287.3222877,13950.16135,,,,,
Run_706,43168.55488,18961.642,362.9879408,17635.61746,,,,,
Run_707,53010.35884,9598.772716,312.7903565,18274.33729,,,,,
Run_708,53010.35884,9598.772716,300.2365776,16167.89623,,,,,
Run_709,53010.35884,9598.772716,287.3222877,13950.16135,,,,,
Run_710,0.000899443,3133.627059,73443.56271,842348.4017,,,,,
Run_711,58205.67322,7524.892845,246.6502269,17196.36808,,,,,
Run_712,467125.3558,4319.651784,1082.709306,47172.9743,,,,,
Run_713,0.002541579,3911.982766,360666538.9,1169774106,,,,,
Run_714,0.002739348,4006.670638,6708151449,20137256788,,,,,
Run_715,0.002845638,4046.072605,6737425882,20272816997,,,,,
Run_716,0.002858436,4049.953962,6737429131,20272827043,,,,,
Run_717,1225647.325,7707.943832,5876.629766,497673.8783,,,,,
Run_718,0.001322274,3472.015156,622762845.5,3094595882,,,,,
Run_719,0.001301877,3278.258351,1061806.957,3632507.221,,,,,
Run_720,0.002858436,4049.953962,6737429131,20272827043,,,,,
Run_721,0.112377134,59719.13377,36884.07998,8544.761696,,,,,
Run_722,0.111750571,59535.83327,54240.896,8792.977335,,,,,
Run_723,0.112377134,59719.13379,36838.48637,8352.570204,,,,,
Run_724,0.112377134,59719.13379,36741.80009,7956.204417,,,,,
Run_725,0.112377134,59719.13377,36884.07998,8544.761696,,,,,
Run_726,0.112046297,59593.13515,53999.02548,13481.51131,,,,,
Run_727,0.112503003,59750.93943,34073.12237,7114.249784,,,,,
Run_728,0.001113127,3210.984955,595273.3052,2871755.291,,,,,
Run_729,0.000866881,3123.643532,214902.6448,2199148.328,,,,,
Run_730,0.000775714,3095.59919,56554.05368,950541.21,,,,,
Run_731,0.000775714,3095.599285,56562.42466,950613.2128,,,,,
Run_732,0.000775713,3095.59881,50990.29972,919878.5654,,,,,
