,Surface Water (Total number),Flowing Water (Total number),Stagnant Water (Total number),Sediment (Total number),,,,,
Run_409,1232275.037,6098.313328,2954.837226,39063.31289,,,,,
Run_410,1232834.735,5748.400038,2448.874183,36112.53123,,,,,
Run_411,1232834.735,5748.400038,2421.029413,34697.16505,,,,,
Run_412,1232834.746,5748.388404,2414.991585,34391.19603,,,,,
Run_413,0.002817556,4048.334086,6976588548,24240358873,,,,,
Run_414,838824.447,4695.659895,1269.413021,14632.52722,,,,,
Run_415,1232834.735,5748.400038,2415.009758,34391.4142,,,,,
Run_416,1232834.735,5748.400038,2415.009758,34391.4142,,,,,
Run_417,0.001300758,3466.521793,482403218.7,3195204623,,,,,
Run_418,0.001290345,3461.84043,202202916,1392299964,,,,,
Run_419,0.001290044,3459.293978,96129810.54,959191834,,,,,
Run_420,0.001304344,3467.860091,482761515.6,3198439716,,,,,
Run_421,0.001300661,3466.457008,478719411.7,3196121567,,,,,
Run_422,0.001691113,3502.323712,995997076.4,3009228189,,,,,
Run_423,0.001937171,3736.003535,2173580103,10237310067,,,,,
Run_424,0.001300758,3466.521793,482403218.7,3195204623,,,,,
Run_425,0.002656845,3773.368367,2785545808,7027222688,,,,,
Run_426,0.002468485,3764.47706,1683131482,4072904925,,,,,
Run_427,0.002417832,3734.439717,366579411.4,1194836562,,,,,
Run_428,0.002427144,3743.083139,1196122200,2998857457,,,,,
Run_429,0.001876942,3705.240511,571626017.5,3133373923,,,,,
Run_430,0.001560263,3480.262996,306526421.7,1006346162,,,,,
Run_431,0.002426971,3742.92017,1179777508,3001075243,,,,,
Run_432,0.002426971,3742.92017,1179777508,3001075243,,,,,
Run_433,0.002609223,3917.935132,608451895.9,1649951658,,,,,
Run_434,0.00253723,3905.937645,71407762.48,255389959.1,,,,,
Run_435,0.00260907,3917.889537,608451871.1,1649951598,,,,,
Run_436,0.002607603,3917.441827,608451436.4,1649950620,,,,,
Run_437,0.002609625,3918.158138,618508028.1,1648960955,,,,,
Run_438,0.002456724,3911.253413,362557893,1664929961,,,,,
Run_439,0.00129934,3460.003127,60311012.06,295629024.3,,,,,
Run_440,0.002609223,3917.935132,608451895.9,1649951658,,,,,
Run_441,0.001281581,3459.285735,36119282.81,296571971.1,,,,,
Run_442,0.001269331,3458.545771,3868971.99,52629257.69,,,,,
Run_443,0.001269339,3458.548431,3868975.239,52629283.87,,,,,
Run_444,0.001269327,3458.544163,3828606.555,52630390.74,,,,,
Run_445,0.00129156,3458.823941,7520764.443,52556787.84,,,,,
Run_446,0.002362107,3903.557865,36547852.88,256295104.4,,,,,
Run_447,0.001269328,3458.545009,3868970.256,52629244.17,,,,,
Run_448,0.001269328,3458.545009,3868970.256,52629244.17,,,,,
Run_449,0.001287646,3458.938261,15781435.41,117148084.1,,,,,
Run_450,0.001299258,3461.511867,142539542.9,766707136.7,,,,,
Run_451,0.001287591,3458.91933,15780786,117145394.9,,,,,
Run_452,0.001287669,3458.945673,15781468.66,117148233.4,,,,,
Run_453,0.001287641,3458.935363,15640214.88,117156760.5,,,,,
Run_454,0.001270666,3458.667056,9934893.936,117348316.1,,,,,
Run_455,0.00187945,3701.595907,66494321.41,322474973.9,,,,,
Run_456,0.001287646,3458.938261,15781435.41,117148084.1,,,,,
Run_457,0.001817579,3700.489533,40036768.56,323507453.8,,,,,
Run_458,0.001872487,3708.887127,435735063.3,2325881143,,,,,
Run_459,0.001870221,3708.127308,435722638.2,2325819265,,,,,
Run_460,0.001871417,3708.59133,441588335.3,2325196354,,,,,
Run_461,0.001925685,3712.483387,614258550.2,2309421088,,,,,
Run_462,0.001285068,3460.505721,101049365.3,769757914.5,,,,,
Run_463,0.00187122,3708.473171,435732689.5,2325870205,,,,,
Run_464,0.00187122,3708.473171,435732689.5,2325870205,,,,,
Run_465,0.001884043,3714.184879,1177517140,5949391706,,,,,
Run_466,0.001753367,3699.198701,1090357.565,24389896.45,,,,,
Run_467,0.00188155,3712.585362,1124232367,5728815592,,,,,
Run_468,0.00191041,3725.53418,1253675161,6304555444,,,,,
Run_469,0.001883904,3714.072108,1168841157,5950805844,,,,,
Run_470,0.00196672,3723.775258,1818758451,5866512702,,,,,
Run_471,0.001288309,3461.728646,262961445.3,1900048315,,,,,
Run_472,0.001884043,3714.184879,1177517140,5949391706,,,,,
Run_473,0.001322515,3468.251867,446681867.3,1984765331,,,,,
Run_474,0.001280261,3458.590277,813093.4235,10615126.47,,,,,
Run_475,0.001280245,3458.582909,702334.2292,10000962.42,,,,,
Run_476,0.001280261,3458.59029,821386.262,10614970.5,,,,,
Run_477,0.001250561,3458.309596,327658.2498,10619446.82,,,,,
Run_478,0.001851702,3700.13758,3160830.682,25423903.04,,,,,
Run_479,0.00128026,3458.59012,813092.5276,10615121.16,,,,,
Run_480,0.00128026,3458.59012,813092.5276,10615121.16,,,,,
Run_481,0.001884608,3708.302555,383587098.4,1870526590,,,,,
Run_482,0.001845255,3701.454326,71148066.05,450104715,,,,,
Run_483,0.001885001,3708.420146,383587165.3,1870526865,,,,,
Run_484,0.001883995,3708.115406,383586918.8,1870525873,,,,,
Run_485,0.001885194,3708.630218,398499319.8,1868843071,,,,,
Run_486,832187.1912,5104.607615,2035.740338,313232.3243,,,,,
Run_487,0.001884608,3708.302555,383587098.4,1870526590,,,,,
Run_488,0.001884608,3708.302555,383587098.4,1870526590,,,,,
Run_489,832187.2296,5104.569604,2037.382261,313679.6862,,,,,
Run_490,832099.7944,5005.158505,1827.529118,210640.2873,,,,,
Run_491,832099.7944,5005.158505,1848.234042,215832.7385,,,,,
Run_492,832099.7382,5005.212762,1841.378691,214108.5126,,,,,
Run_493,0.001845417,3701.541667,74977932.91,449902514,,,,,
Run_494,832099.7944,5005.158505,1841.344266,214108.3652,,,,,
Run_495,832099.7944,5005.158505,1841.344266,214108.3652,,,,,
Run_496,832099.7944,5005.158505,1841.344266,214108.3652,,,,,
Run_497,0.002582442,3905.011918,5761173.722,20683348.54,,,,,
Run_498,0.004668742,4180.470666,7639139856,13655802550,,,,,
Run_499,0.002582419,3905.004723,5761144.018,20683291.29,,,,,
Run_500,0.002582453,3905.015277,5761176.196,20683354.56,,,,,
Run_501,0.002582435,3905.009352,5642500.466,20685490.34,,,,,
Run_502,0.002285689,3902.202942,1440246.534,20706125.3,,,,,
Run_503,0.002582442,3905.011918,5761173.722,20683348.54,,,,,
Run_504,0.002582442,3905.011918,5761173.722,20683348.54,,,,,
Run_505,0.002285685,3902.202437,1403556.081,20706204.1,,,,,
Run_506,0.002723176,3999.522428,4361815328,15034024279,,,,,
Run_507,0.002696706,3991.338546,4361802075,15033974223,,,,,
Run_508,0.002719248,3998.781917,4402752628,15025558247,,,,,
Run_509,0.004673134,4181.537639,7614505241,13661632460,,,,,
Run_510,0.00271763,3997.878932,4361814586,15034020991,,,,,
Run_511,0.00271763,3997.878932,4361814586,15034020991,,,,,
Run_512,0.00271763,3997.878932,4361814586,15034020991,,,,,
Run_513,0.002246985,3901.850172,1560673.341,28081832.06,,,,,
Run_514,0.002631017,3990.661004,6352163531,25248601255,,,,,
Run_515,0.002247004,3901.859197,1644113.215,28634435.09,,,,,
Run_516,0.002247007,3901.860103,1644177.723,28634803.1,,,,,
Run_517,0.002246982,3901.848834,1454091.004,28081927.95,,,,,
Run_518,1222808.695,6260.743193,3078.629655,90525.41293,,,,,
Run_519,0.001754116,3699.202492,708397.9897,16351143.6,,,,,
Run_520,0.002246985,3901.850172,1560673.341,28081832.06,,,,,
Run_521,832818.3704,5260.810594,2183.818371,65901.01293,,,,,
Run_522,836769.2404,5911.950504,3046.655623,93845.18558,,,,,
Run_523,836769.2404,5911.950504,3022.396073,91509.48804,,,,,
Run_524,836769.2396,5911.951461,3118.203678,100710.6574,,,,,
Run_525,0.001982609,3754.401323,2554017913,12468100753,,,,,
Run_526,1229214.358,7705.000538,5453.314085,205736.2526,,,,,
Run_527,836769.2404,5911.950504,3118.202222,100710.642,,,,,
Run_528,836769.2404,5911.950504,3118.202222,100710.642,,,,,
Run_529,0.001303968,3461.866993,147397930.2,677572138.3,,,,,
Run_530,0.00130045,3460.544535,86000361.26,417096658.4,,,,,
Run_531,0.00130338,3461.68453,147397643.6,677571036.9,,,,,
Run_532,0.00130405,3461.891754,147397942.5,677572179,,,,,
Run_533,0.001304007,3461.888778,148382565.4,677430525.7,,,,,
Run_534,0.001296852,3461.157184,117441440.9,678804845.5,,,,,
Run_535,0.002655926,3937.437292,1512179978,4015837482,,,,,
Run_536,0.001303968,3461.866993,147397930.2,677572138.3,,,,,
Run_537,0.002589139,3930.640412,1264325076,4034271959,,,,,
Run_538,0.002555564,3919.83937,721273687.5,2398357510,,,,,
Run_539,0.002552084,3918.763602,721272033.2,2398352945,,,,,
Run_540,0.002552902,3918.88062,706303712.5,2399855824,,,,,
Run_541,0.002619176,3923.346042,891181520.6,2386880882,,,,,
Run_542,0.001292998,3460.050254,68250375.4,417705693.6,,,,,
Run_543,0.002553462,3919.200867,721273125.8,2398355959,,,,,
Run_544,0.002553462,3919.200867,721273125.8,2398355959,,,,,
Run_545,832822.8525,5494.091947,2770.889973,384376.0186,,,,,
Run_546,832130.6535,4921.710735,1711.697738,154471.5314,,,,,
Run_547,832822.8525,5494.091947,2767.053073,383496.4652,,,,,
Run_548,832822.8525,5494.091947,2806.031424,392399.893,,,,,
Run_549,832822.8601,5494.084077,2770.885753,384375.9853,,,,,
Run_550,0.001938604,3730.732994,1475527842,6704632918,,,,,
Run_551,832822.8525,5494.091947,2770.889973,384376.0186,,,,,
Run_552,832822.8525,5494.091947,2770.889973,384376.0186,,,,,
Run_553,0.001941824,3731.858574,1489387111,6701908818,,,,,
Run_554,0.001814921,3700.123758,19518996.88,164265258.8,,,,,
Run_555,0.001814877,3700.110223,19518975.37,164265147.4,,,,,
Run_556,0.001814902,3700.114182,19111856.76,164275634.5,,,,,
Run_557,832130.6743,4921.691249,1723.237469,157194.2467,,,,,
Run_558,0.001814918,3700.123012,19518996.26,164265255,,,,,
Run_559,0.001814918,3700.123012,19518996.26,164265255,,,,,
Run_560,0.001814918,3700.123012,19518996.26,164265255,,,,,
Run_561,0.002454823,3906.808419,149568647.3,702486241.9,,,,,
Run_562,0.002648118,3963.311126,2712498579,9361157805,,,,,
Run_563,0.00245482,3906.807349,149568646.8,702486240.1,,,,,
Run_564,0.002454153,3906.601597,149568366.7,702485318.7,,,,,
Run_565,0.002454887,3906.847812,151336269.8,702397139.1,,,,,
Run_566,0.00262934,3911.738385,288695987.2,696973377.1,,,,,
Run_567,0.001281678,3458.894832,15213971.58,133389896.8,,,,,
Run_568,0.002454823,3906.808419,149568647.3,702486241.9,,,,,
Run_569,0.001303411,3459.566351,31191211.82,133019385.8,,,,,
Run_570,0.001510478,3481.640521,432620443.5,1436330365,,,,,
Run_571,0.001512227,3482.173125,432620982.9,1436332000,,,,,
Run_572,0.001510402,3481.609446,431898368.3,1436479930,,,,,
Run_573,0.001300933,3463.767628,252849599.7,1489591239,,,,,
Run_574,0.003304757,4017.886408,4028893227,8843257008,,,,,
Run_575,0.001510428,3481.624769,432620407.5,1436330247,,,,,
Run_576,0.001510428,3481.624769,432620407.5,1436330247,,,,,
Run_577,0.002550532,3915.784596,546413180.5,1848213572,,,,,
Run_578,0.002389137,3903.250462,7406720.429,58015596.65,,,,,
Run_579,0.002550419,3915.750263,546413146.3,1848213476,,,,,
Run_580,0.002550622,3915.812156,546413206.6,1848213640,,,,,
Run_581,0.002551583,3916.378124,573752305.3,1845699152,,,,,
Run_582,0.00259075,3917.824003,625497459.5,1843324790,,,,,
Run_583,0.001900053,3705.142662,226666018.5,949392898.2,,,,,
Run_584,0.002550532,3915.784596,546413180.5,1848213572,,,,,
Run_585,0.001918097,3706.173719,267652431,946813721.1,,,,,
Run_586,0.001852322,3700.169486,4361174.139,32915256.81,,,,,
Run_587,0.001852321,3700.169031,4361173.654,32915254.34,,,,,
Run_588,0.001852309,3700.163252,4083049.911,32920283.32,,,,,
Run_589,0.001826177,3699.911381,3495909.934,32925813.8,,,,,
Run_590,0.002444332,3903.812622,10180457.51,57979987.09,,,,,
Run_591,0.001852322,3700.169248,4361173.868,32915255.55,,,,,
Run_592,0.001852322,3700.169248,4361173.868,32915255.55,,,,,
Run_593,469815.5344,3557.65637,74.70700172,1648.272035,,,,,
Run_594,469812.7115,3548.7807,87.60534688,1933.699226,,,,,
Run_595,469815.5346,3557.65637,74.6760803,1645.942075,,,,,
Run_596,469815.5346,3557.65637,74.87900749,1661.231044,,,,,
Run_597,469815.5348,3557.656371,74.7070023,1648.27205,,,,,
Run_598,0.001306444,3468.913196,497554720,3379930708,,,,,
Run_599,469815.5344,3557.65637,74.70700172,1648.272035,,,,,
Run_600,469815.5344,3557.65637,74.70700172,1648.272035,,,,,
Run_601,0.001306627,3468.957182,496318629.4,3380244855,,,,,
Run_602,0.001285862,3460.83834,110115378.5,833560182.6,,,,,
Run_603,0.001285787,3460.81494,110115348.8,833560002.4,,,,,
Run_604,0.001285868,3460.844465,110539280.3,833502933.7,,,,,
Run_605,469812.7116,3548.7807,87.76828995,1946.12605,,,,,
Run_606,0.001285852,3460.835303,110115375.3,833560158.3,,,,,
Run_607,0.001285852,3460.835303,110115375.3,833560158.3,,,,,
Run_608,0.001285852,3460.835303,110115375.3,833560158.3,,,,,
Run_609,0.002635567,3776.375286,1637284523,3623913396,,,,,
Run_610,0.002889231,3822.693737,3215808425,7250779007,,,,,
Run_611,0.002643959,3778.97034,1637288824,3623922843,,,,,
Run_612,0.002580578,3743.679732,46162639.77,221178924,,,,,
Run_613,0.002635311,3776.225085,1630069365,3625267789,,,,,
Run_614,0.001920987,3718.365154,906727033.4,3862127125,,,,,
Run_615,0.001656102,3492.378244,433292941.4,1194006514,,,,,
Run_616,0.002635567,3776.375286,1637284523,3623913396,,,,,
Run_617,0.001292434,3460.223466,159961180.2,1045850478,,,,,
Run_618,0.001293336,3458.745476,9050875.577,160674277.3,,,,,
Run_619,0.001309096,3467.585004,416257760.1,2469736634,,,,,
Run_620,0.001296821,3462.025038,336213196.1,2056242081,,,,,
Run_621,0.001752411,3498.854807,708181680.3,1961791830,,,,,
Run_622,0.001916387,3715.11449,1477235232,6412629095,,,,,
Run_623,0.001296807,3462.011979,335014384.4,2056452518,,,,,
Run_624,0.001296807,3462.011979,335014384.4,2056452518,,,,,
Run_625,0.00126812,3458.515948,2816527.762,40905696.66,,,,,
Run_626,0.001278695,3458.955322,20007121.51,180979093.7,,,,,
Run_627,0.001268087,3458.503899,2810469.579,40873659.54,,,,,
Run_628,0.001268121,3458.516128,2816527.959,40905698.26,,,,,
Run_629,0.001268119,3458.515552,2798283.472,40906143.35,,,,,
Run_630,466490.7752,4026.663098,710.4722232,58558.90547,,,,,
Run_631,0.002353765,3903.312201,26811089.54,194772741,,,,,
Run_632,0.00126812,3458.515948,2816527.762,40905696.66,,,,,
Run_633,1221839.625,6027.909774,2711.256922,205159.9338,,,,,
Run_634,1221874.791,6184.298348,3171.884641,374794.5089,,,,,
Run_635,1221874.791,6184.298348,2970.332369,324898.7168,,,,,
Run_636,1221874.833,6184.259874,2987.999624,329360.1412,,,,,
Run_637,0.002429562,3906.72958,202049477.7,976557135.7,,,,,
Run_638,466480.6624,4061.575893,725.4737665,82670.81645,,,,,
Run_639,1221874.791,6184.298348,2988.025077,329360.2877,,,,,
Run_640,1221874.791,6184.298348,2988.025077,329360.2877,,,,,
Run_641,0.001288165,3458.852518,10264357.51,77285303.12,,,,,
Run_642,0.00126976,3458.483112,217010.8834,4561667.958,,,,,
Run_643,0.001288155,3458.849345,10264354.64,77285288.5,,,,,
Run_644,0.001288104,3458.832543,10264229.23,77284766.46,,,,,
Run_645,0.001288164,3458.851779,10230717.82,77287077.07,,,,,
Run_646,466615.7229,4012.654915,785.9984467,69981.10132,,,,,
Run_647,0.00250789,3906.305468,103092149.6,388296954.1,,,,,
Run_648,0.001288165,3458.852518,10264357.51,77285303.12,,,,,
Run_649,1222147.931,5917.077797,2840.549008,254183.5497,,,,,
Run_650,1221915.974,5702.376063,2509.995289,105107.7375,,,,,
Run_651,1221915.974,5702.376063,2547.260947,110447.7852,,,,,
Run_652,1221915.984,5702.373375,2481.380123,101002.9758,,,,,
Run_653,0.002365113,3902.920288,1735325.261,17410259.18,,,,,
Run_654,466546.0012,3932.605487,649.9731472,25820.74996,,,,,
Run_655,1221915.974,5702.376063,2481.386368,101003.0499,,,,,
Run_656,1221915.974,5702.376063,2481.386368,101003.0499,,,,,
Run_657,0.001905763,3721.61419,1009854899,5160607336,,,,,
Run_658,0.00185949,3706.586507,312717332.6,1793604124,,,,,
Run_659,0.001905372,3721.496768,1009854823,5160606951,,,,,
Run_660,0.001906619,3721.869051,1009855042,5160607909,,,,,
Run_661,0.001905743,3721.603097,1009352248,5160695108,,,,,
Run_662,0.001949775,3727.46966,1264836985,5126958878,,,,,
Run_663,0.001905763,3721.61419,1009854899,5160607336,,,,,
Run_664,0.001905763,3721.61419,1009854899,5160607336,,,,,
Run_665,0.00195053,3727.691346,1264527587,5127021024,,,,,
Run_666,0.001903099,3709.229286,413404510.9,1784832674,,,,,
Run_667,0.001902581,3709.07417,413404417,1784832336,,,,,
Run_668,0.001903008,3709.203628,413542384.4,1784815026,,,,,
Run_669,0.001859682,3706.641777,312515659.4,1793625143,,,,,
Run_670,0.001903003,3709.200564,413404496.5,1784832635,,,,,
Run_671,0.001903003,3709.200564,413404496.5,1784832635,,,,,
Run_672,0.001903003,3709.200564,413404496.5,1784832635,,,,,
Run_673,0.001317406,3472.506059,689954050.8,4159058001,,,,,
Run_674,0.001302188,3465.027864,320569434.9,1934869867,,,,,
Run_675,0.001320068,3473.330792,689955234.9,4159065494,,,,,
Run_676,0.001318608,3472.88558,689954822.2,4159062938,,,,,
Run_677,0.001317252,3472.416476,685683997,4160253317,,,,,
Run_678,0.001312062,3471.309976,633416445,4167370097,,,,,
Run_679,0.002821994,4060.710769,7722251477,27841433699,,,,,
Run_680,0.001317406,3472.506059,689954050.8,4159058001,,,,,
Run_681,0.002797116,4054.350677,6949506329,28007984134,,,,,
Run_682,0.002612692,3968.496525,3129619050,12428359432,,,,,
Run_683,0.002619923,3970.711937,3129621377,12428368334,,,,,
Run_684,0.002626105,3973.594567,3230785521,12410218903,,,,,
Run_685,0.002668658,3978.929404,3461484653,12377228995,,,,,
Run_686,0.001298555,3464.765778,288955983.3,1938740326,,,,,
Run_687,0.002622059,3971.349401,3129621763,12428369611,,,,,
Run_688,0.002622059,3971.349401,3129621763,12428369611,,,,,
Run_689,0.011289993,4606.250245,4778760602,2364044817,,,,,
Run_690,0.009801031,4430.802765,1113493820,509688251.5,,,,,
Run_691,0.01112933,4514.897932,954131511.5,537087303,,,,,
Run_692,0.011307632,4611.712564,4778770097,2364050146,,,,,
Run_693,0.011290636,4606.624916,4796692208,2361368393,,,,,
Run_694,0.002640022,3926.879344,1097282065,2766231398,,,,,
Run_695,0.003746366,3655.481397,670859000.2,420572536.6,,,,,
Run_696,0.011289993,4606.250245,4778760602,2364044817,,,,,
Run_697,0.001299816,3459.522798,81053729.95,389235387.2,,,,,
Run_698,0.001295779,3459.118173,19791930.82,109524338.5,,,,,
Run_699,0.00129509,3458.727897,2363342.93,29661198.04,,,,,
Run_700,0.001295211,3458.843119,14054076.52,90725700.18,,,,,
Run_701,0.003421431,3620.159288,136439609.6,85661551.11,,,,,
Run_702,0.002569296,3906.040503,139622522.3,452260795,,,,,
Run_703,0.001295213,3458.84511,14257248.12,90715960.39,,,,,
Run_704,0.001295213,3458.84511,14257248.12,90715960.39,,,,,
Run_705,467125.3528,4319.655,1082.710034,47172.97434,,,,,
Run_706,467803.593,4540.238978,1339.659081,58188.70636,,,,,
Run_707,467125.3528,4319.655,1217.050698,70289.15972,,,,,
Run_708,467125.3528,4319.655,1143.959722,57875.44223,,,,,
Run_709,467125.3523,4319.655562,1082.710177,47172.97435,,,,,
Run_710,0.001290913,3458.92743,26412988.96,185944655.2,,,,,
Run_711,1223328.842,6628.89009,3451.465101,214513.0187,,,,,
Run_712,467125.3528,4319.655,1082.710034,47172.97434,,,,,
Run_713,0.002540866,3911.585083,342562496.9,1171171571,,,,,
Run_714,0.002735878,4004.224479,6558407751,20173383379,,,,,
Run_715,0.002839942,4042.834718,6587464677,20309266445,,,,,
Run_716,0.002853415,4047.158964,6611048808,20303571045,,,,,
Run_717,1225647.302,7707.966718,5876.666451,497674.3256,,,,,
Run_718,0.001322047,3471.888899,617054696.1,3096054622,,,,,
Run_719,0.002852479,4046.63749,6587467843,20309276726,,,,,
Run_720,0.002852479,4046.63749,6587467843,20309276726,,,,,
Run_721,0.001995128,3747.641615,2191103489,8543298430,,,,,
Run_722,0.001885921,3704.132396,180954645,808787665.8,,,,,
Run_723,0.001985814,3744.764889,2191099468,8543281975,,,,,
Run_724,0.0019683,3738.612844,2190644065,8540574738,,,,,
Run_725,0.001994952,3747.5442,2186709432,8544307749,,,,,
Run_726,0.001939955,3737.285655,1732853362,8615313021,,,,,
Run_727,0.001314566,3469.217161,492856435.5,2691170154,,,,,
Run_728,0.001995128,3747.641615,2191103489,8543298430,,,,,
Run_729,0.001289017,3461.187505,279514224.3,2091800212,,,,,
Run_730,0.001274514,3458.978811,28922871.71,281731371.9,,,,,
Run_731,0.001274751,3459.065475,28949669.88,281879240.9,,,,,
Run_732,0.001274008,3458.677717,19004881.46,222882167,,,,,
Run_733,0.001287917,3458.89236,28136035.57,222574693.3,,,,,
Run_734,0.001829116,3700.54661,79686293.92,625916634.8,,,,,
Run_735,0.001274008,3458.6774,18970636.66,222883660,,,,,
Run_736,0.001274008,3458.6774,18970636.66,222883660,,,,,
Run_737,0.00187298,3703.841794,400591471,2195959946,,,,,
Run_738,0.001793953,3699.587051,4370112.11,64627668.29,,,,,
